,category,price,quantity,order_date,shipping_date,delivery_status,payment_method,device_type,channel,customer_segment,order_month,order_day,order_hour,shipping_month,shipping_day,shipping_hour,delivery_time
9734,Electronics,22.5,4,2025-04-10 14:59:58.897063,2025-04-15 14:59:58.897063,Delivered,Google Pay,Mobile,Organic,Returning,4,10,14,4,15,14,5
9735,Electronics,307.2,1,2025-04-10 14:59:58.897063,2025-04-17 14:59:58.897063,Shipped,Credit Card,Tablet,Organic,VIP,4,10,14,4,17,14,7
9736,Clothing,375.22,3,2025-04-10 14:59:58.897063,2025-04-13 14:59:58.897063,Delivered,Credit Card,Desktop,Social,VIP,4,10,14,4,13,14,3
9737,Electronics,116.72,2,2025-04-10 14:59:58.897063,2025-04-14 14:59:58.897063,Delivered,Google Pay,Desktop,Social,Returning,4,10,14,4,14,14,4
9738,Beauty,318.71,2,2025-04-10 14:59:58.897063,2025-04-13 14:59:58.897063,Delivered,PayPal,Desktop,Social,New,4,10,14,4,13,14,3
9739,Clothing,173.47,1,2025-04-10 14:59:58.897063,2025-04-13 14:59:58.897063,Shipped,Debit Card,Mobile,Organic,VIP,4,10,14,4,13,14,3
9740,Clothing,438.09,1,2025-04-10 14:59:58.897063,2025-04-14 14:59:58.897063,Delivered,Debit Card,Desktop,Email,VIP,4,10,14,4,14,14,4
9741,Home,108.4,4,2025-04-10 14:59:58.897063,2025-04-17 14:59:58.897063,Returned,PayPal,Mobile,Paid Search,New,4,10,14,4,17,14,7
9742,Toys,232.03,3,2025-04-10 14:59:58.897063,2025-04-12 14:59:58.897063,Returned,Debit Card,Tablet,Paid Search,Returning,4,10,14,4,12,14,2
9743,Home,61.43,3,2025-04-10 14:59:58.897063,2025-04-12 14:59:58.897063,Shipped,Apple Pay,Tablet,Organic,Returning,4,10,14,4,12,14,2
9744,Home,454.67,3,2025-04-10 14:59:58.897063,2025-04-15 14:59:58.897063,Delivered,PayPal,Tablet,Social,VIP,4,10,14,4,15,14,5
9745,Electronics,10.69,3,2025-04-10 14:59:58.897063,2025-04-13 14:59:58.897063,Delivered,Debit Card,Mobile,Social,Returning,4,10,14,4,13,14,3
9746,Toys,193.15,5,2025-04-10 14:59:58.897063,2025-04-16 14:59:58.897063,Delivered,Apple Pay,Desktop,Organic,VIP,4,10,14,4,16,14,6
9747,Clothing,163.08,1,2025-04-10 14:59:58.897063,2025-04-15 14:59:58.897063,Delivered,Debit Card,Tablet,Email,VIP,4,10,14,4,15,14,5
9748,Books,216.12,1,2025-04-10 14:59:58.897063,2025-04-12 14:59:58.897063,Delivered,PayPal,Desktop,Social,VIP,4,10,14,4,12,14,2
9749,Beauty,206.69,3,2025-04-10 14:59:58.897063,2025-04-14 14:59:58.897063,Delivered,PayPal,Tablet,Organic,New,4,10,14,4,14,14,4
9750,Clothing,426.04,3,2025-04-10 14:59:58.897063,2025-04-16 14:59:58.897063,Delivered,Apple Pay,Tablet,Social,VIP,4,10,14,4,16,14,6
9751,Beauty,370.51,3,2025-04-10 14:59:58.897063,2025-04-15 14:59:58.897063,Pending,PayPal,Tablet,Email,VIP,4,10,14,4,15,14,5
9752,Home,109.07,3,2025-04-10 14:59:58.897063,2025-04-12 14:59:58.897063,Pending,PayPal,Desktop,Paid Search,VIP,4,10,14,4,12,14,2
9753,Books,100.86,1,2025-04-10 14:59:58.897063,2025-04-13 14:59:58.897063,Returned,Apple Pay,Tablet,Organic,VIP,4,10,14,4,13,14,3
9754,Electronics,142.58,1,2025-04-10 14:59:58.897063,2025-04-11 14:59:58.897063,Delivered,PayPal,Desktop,Social,VIP,4,10,14,4,11,14,1
9755,Books,199.79,2,2025-04-10 14:59:58.897063,2025-04-13 14:59:58.897063,Delivered,Apple Pay,Desktop,Social,VIP,4,10,14,4,13,14,3
9756,Electronics,336.24,2,2025-04-10 14:59:58.897063,2025-04-15 14:59:58.897063,Delivered,Debit Card,Mobile,Organic,Returning,4,10,14,4,15,14,5
9757,Home,252.5,2,2025-04-10 14:59:58.897063,2025-04-15 14:59:58.897063,Delivered,PayPal,Tablet,Paid Search,Returning,4,10,14,4,15,14,5
9758,Beauty,244.25,5,2025-04-10 14:59:58.897063,2025-04-15 14:59:58.897063,Shipped,PayPal,Tablet,Paid Search,VIP,4,10,14,4,15,14,5
9759,Books,55.99,1,2025-04-10 14:59:58.897063,2025-04-14 14:59:58.897063,Delivered,Apple Pay,Desktop,Email,VIP,4,10,14,4,14,14,4
9760,Toys,254.15,3,2025-04-10 14:59:58.897063,2025-04-13 14:59:58.897063,Pending,Google Pay,Mobile,Organic,Returning,4,10,14,4,13,14,3
9761,Books,343.9,1,2025-04-10 14:59:58.897063,2025-04-14 14:59:58.897063,Delivered,Debit Card,Mobile,Email,Returning,4,10,14,4,14,14,4
9762,Clothing,88.33,1,2025-04-10 14:59:58.897063,2025-04-17 14:59:58.897063,Delivered,Apple Pay,Desktop,Paid Search,VIP,4,10,14,4,17,14,7
9763,Clothing,477.33,2,2025-04-11 14:59:58.897063,2025-04-18 14:59:58.897063,Delivered,PayPal,Mobile,Social,Returning,4,11,14,4,18,14,7
9764,Books,66.4,1,2025-04-11 14:59:58.897063,2025-04-14 14:59:58.897063,Delivered,Google Pay,Mobile,Organic,VIP,4,11,14,4,14,14,3
9765,Beauty,121.88,2,2025-04-11 14:59:58.897063,2025-04-13 14:59:58.897063,Returned,PayPal,Tablet,Organic,Returning,4,11,14,4,13,14,2
9766,Electronics,223.71,4,2025-04-11 14:59:58.897063,2025-04-17 14:59:58.897063,Delivered,Debit Card,Desktop,Email,Returning,4,11,14,4,17,14,6
9767,Toys,340.01,1,2025-04-11 14:59:58.897063,2025-04-13 14:59:58.897063,Delivered,Google Pay,Desktop,Organic,VIP,4,11,14,4,13,14,2
9768,Clothing,471.15,2,2025-04-11 14:59:58.897063,2025-04-16 14:59:58.897063,Delivered,Debit Card,Desktop,Paid Search,VIP,4,11,14,4,16,14,5
9769,Clothing,75.62,2,2025-04-11 14:59:58.897063,2025-04-14 14:59:58.897063,Delivered,Debit Card,Tablet,Social,VIP,4,11,14,4,14,14,3
9770,Home,466.86,2,2025-04-11 14:59:58.897063,2025-04-14 14:59:58.897063,Delivered,Google Pay,Mobile,Paid Search,VIP,4,11,14,4,14,14,3
9771,Clothing,14.52,4,2025-04-11 14:59:58.897063,2025-04-17 14:59:58.897063,Delivered,Apple Pay,Tablet,Organic,Returning,4,11,14,4,17,14,6
9772,Books,190.42,1,2025-04-11 14:59:58.897063,2025-04-12 14:59:58.897063,Delivered,Credit Card,Desktop,Email,Returning,4,11,14,4,12,14,1
9773,Books,420.07,4,2025-04-11 14:59:58.897063,2025-04-13 14:59:58.897063,Delivered,Debit Card,Desktop,Paid Search,VIP,4,11,14,4,13,14,2
9774,Electronics,92.41,3,2025-04-11 14:59:58.897063,2025-04-16 14:59:58.897063,Delivered,Apple Pay,Desktop,Social,New,4,11,14,4,16,14,5
9775,Beauty,416.31,4,2025-04-11 14:59:58.897063,2025-04-16 14:59:58.897063,Shipped,Google Pay,Mobile,Email,VIP,4,11,14,4,16,14,5
9776,Home,128.05,4,2025-04-11 14:59:58.897063,2025-04-14 14:59:58.897063,Shipped,Google Pay,Tablet,Social,Returning,4,11,14,4,14,14,3
9777,Home,62.76,2,2025-04-11 14:59:58.897063,2025-04-18 14:59:58.897063,Delivered,Credit Card,Mobile,Email,VIP,4,11,14,4,18,14,7
9778,Books,75.47,4,2025-04-11 14:59:58.897063,2025-04-18 14:59:58.897063,Shipped,PayPal,Tablet,Email,VIP,4,11,14,4,18,14,7
9779,Clothing,185.32,4,2025-04-11 14:59:58.897063,2025-04-13 14:59:58.897063,Delivered,Debit Card,Desktop,Email,VIP,4,11,14,4,13,14,2
9780,Books,49.48,1,2025-04-11 14:59:58.897063,2025-04-15 14:59:58.897063,Delivered,Credit Card,Mobile,Organic,Returning,4,11,14,4,15,14,4
9781,Toys,234.19,2,2025-04-11 14:59:58.897063,2025-04-17 14:59:58.897063,Delivered,PayPal,Tablet,Email,Returning,4,11,14,4,17,14,6
9782,Home,61.33,1,2025-04-11 14:59:58.897063,2025-04-15 14:59:58.897063,Delivered,Credit Card,Desktop,Organic,Returning,4,11,14,4,15,14,4
9783,Books,387.56,1,2025-04-11 14:59:58.897063,2025-04-17 14:59:58.897063,Delivered,PayPal,Tablet,Social,VIP,4,11,14,4,17,14,6
9784,Home,134.37,3,2025-04-11 14:59:58.897063,2025-04-13 14:59:58.897063,Delivered,Credit Card,Mobile,Paid Search,Returning,4,11,14,4,13,14,2
9785,Books,330.93,1,2025-04-11 14:59:58.897063,2025-04-12 14:59:58.897063,Delivered,PayPal,Desktop,Organic,Returning,4,11,14,4,12,14,1
9786,Home,287.72,1,2025-04-11 14:59:58.897063,2025-04-12 14:59:58.897063,Delivered,Google Pay,Tablet,Paid Search,VIP,4,11,14,4,12,14,1
9787,Toys,126.52,2,2025-04-11 14:59:58.897063,2025-04-13 14:59:58.897063,Delivered,Google Pay,Desktop,Email,Returning,4,11,14,4,13,14,2
9788,Electronics,174.44,4,2025-04-11 14:59:58.897063,2025-04-15 14:59:58.897063,Delivered,Apple Pay,Mobile,Paid Search,VIP,4,11,14,4,15,14,4
9789,Clothing,134.83,4,2025-04-11 14:59:58.897063,2025-04-13 14:59:58.897063,Pending,Debit Card,Desktop,Email,Returning,4,11,14,4,13,14,2
9790,Beauty,313.27,2,2025-04-11 14:59:58.897063,2025-04-14 14:59:58.897063,Delivered,Google Pay,Tablet,Social,VIP,4,11,14,4,14,14,3
9791,Beauty,179.29,4,2025-04-11 14:59:58.897063,2025-04-15 14:59:58.897063,Pending,Google Pay,Desktop,Social,Returning,4,11,14,4,15,14,4
9792,Clothing,101.14,1,2025-04-12 14:59:58.897063,2025-04-14 14:59:58.897063,Delivered,Google Pay,Desktop,Paid Search,Returning,4,12,14,4,14,14,2
9793,Books,240.06,2,2025-04-12 14:59:58.897063,2025-04-14 14:59:58.897063,Delivered,Apple Pay,Tablet,Organic,Returning,4,12,14,4,14,14,2
9794,Home,405.66,1,2025-04-12 14:59:58.897063,2025-04-13 14:59:58.897063,Delivered,Debit Card,Desktop,Email,Returning,4,12,14,4,13,14,1
9795,Clothing,91.73,1,2025-04-12 14:59:58.897063,2025-04-13 14:59:58.897063,Pending,Google Pay,Mobile,Organic,Returning,4,12,14,4,13,14,1
9796,Beauty,45.63,1,2025-04-12 14:59:58.897063,2025-04-15 14:59:58.897063,Delivered,PayPal,Tablet,Social,Returning,4,12,14,4,15,14,3
9797,Electronics,212.86,5,2025-04-12 14:59:58.897063,2025-04-17 14:59:58.897063,Delivered,Debit Card,Mobile,Email,New,4,12,14,4,17,14,5
9798,Toys,484.95,1,2025-04-12 14:59:58.897063,2025-04-16 14:59:58.897063,Delivered,PayPal,Mobile,Email,VIP,4,12,14,4,16,14,4
9799,Toys,353.16,2,2025-04-12 14:59:58.897063,2025-04-16 14:59:58.897063,Delivered,Apple Pay,Tablet,Social,Returning,4,12,14,4,16,14,4
9800,Books,175.49,4,2025-04-12 14:59:58.897063,2025-04-16 14:59:58.897063,Delivered,Credit Card,Desktop,Email,Returning,4,12,14,4,16,14,4
9801,Clothing,268.72,1,2025-04-12 14:59:58.897063,2025-04-18 14:59:58.897063,Delivered,Debit Card,Tablet,Social,VIP,4,12,14,4,18,14,6
9802,Beauty,417.27,5,2025-04-12 14:59:58.897063,2025-04-19 14:59:58.897063,Delivered,Apple Pay,Mobile,Email,VIP,4,12,14,4,19,14,7
9803,Books,128.35,3,2025-04-12 14:59:58.897063,2025-04-15 14:59:58.897063,Delivered,Google Pay,Tablet,Email,VIP,4,12,14,4,15,14,3
9804,Home,259.68,5,2025-04-12 14:59:58.897063,2025-04-19 14:59:58.897063,Delivered,Google Pay,Tablet,Social,VIP,4,12,14,4,19,14,7
9805,Beauty,491.56,1,2025-04-12 14:59:58.897063,2025-04-14 14:59:58.897063,Shipped,Google Pay,Desktop,Paid Search,Returning,4,12,14,4,14,14,2
9806,Clothing,297.0,3,2025-04-12 14:59:58.897063,2025-04-15 14:59:58.897063,Delivered,PayPal,Tablet,Social,VIP,4,12,14,4,15,14,3
9807,Toys,187.93,1,2025-04-12 14:59:58.897063,2025-04-15 14:59:58.897063,Pending,Google Pay,Mobile,Paid Search,VIP,4,12,14,4,15,14,3
9808,Electronics,161.92,4,2025-04-12 14:59:58.897063,2025-04-17 14:59:58.897063,Delivered,Google Pay,Mobile,Email,Returning,4,12,14,4,17,14,5
9809,Clothing,72.06,3,2025-04-12 14:59:58.897063,2025-04-14 14:59:58.897063,Delivered,Debit Card,Tablet,Social,Returning,4,12,14,4,14,14,2
9810,Electronics,192.4,3,2025-04-12 14:59:58.897063,2025-04-19 14:59:58.897063,Returned,Apple Pay,Tablet,Organic,Returning,4,12,14,4,19,14,7
9811,Books,85.41,3,2025-04-12 14:59:58.897063,2025-04-13 14:59:58.897063,Delivered,PayPal,Tablet,Organic,Returning,4,12,14,4,13,14,1
9812,Electronics,84.24,1,2025-04-12 14:59:58.897063,2025-04-16 14:59:58.897063,Pending,PayPal,Desktop,Paid Search,VIP,4,12,14,4,16,14,4
9813,Books,343.72,2,2025-04-12 14:59:58.897063,2025-04-18 14:59:58.897063,Delivered,Debit Card,Desktop,Email,Returning,4,12,14,4,18,14,6
9814,Clothing,175.26,1,2025-04-12 14:59:58.897063,2025-04-14 14:59:58.897063,Delivered,Debit Card,Tablet,Paid Search,VIP,4,12,14,4,14,14,2
9815,Home,210.17,4,2025-04-12 14:59:58.897063,2025-04-16 14:59:58.897063,Delivered,Google Pay,Mobile,Email,VIP,4,12,14,4,16,14,4
9816,Electronics,296.32,1,2025-04-12 14:59:58.897063,2025-04-14 14:59:58.897063,Delivered,Apple Pay,Desktop,Organic,Returning,4,12,14,4,14,14,2
9817,Beauty,368.29,1,2025-04-12 14:59:58.897063,2025-04-16 14:59:58.897063,Shipped,PayPal,Mobile,Email,VIP,4,12,14,4,16,14,4
9818,Home,264.68,1,2025-04-13 14:59:58.897063,2025-04-15 14:59:58.897063,Shipped,Credit Card,Desktop,Organic,VIP,4,13,14,4,15,14,2
9819,Electronics,180.8,5,2025-04-13 14:59:58.897063,2025-04-18 14:59:58.897063,Delivered,Google Pay,Tablet,Paid Search,Returning,4,13,14,4,18,14,5
9820,Books,336.78,2,2025-04-13 14:59:58.897063,2025-04-18 14:59:58.897063,Delivered,Google Pay,Tablet,Social,Returning,4,13,14,4,18,14,5
9821,Books,301.64,1,2025-04-13 14:59:58.897063,2025-04-15 14:59:58.897063,Shipped,Credit Card,Tablet,Organic,Returning,4,13,14,4,15,14,2
9822,Clothing,423.94,1,2025-04-13 14:59:58.897063,2025-04-15 14:59:58.897063,Shipped,PayPal,Mobile,Paid Search,VIP,4,13,14,4,15,14,2
9823,Beauty,45.37,2,2025-04-13 14:59:58.897063,2025-04-17 14:59:58.897063,Delivered,Apple Pay,Mobile,Social,Returning,4,13,14,4,17,14,4
9824,Toys,175.64,4,2025-04-13 14:59:58.897063,2025-04-18 14:59:58.897063,Delivered,Debit Card,Tablet,Organic,VIP,4,13,14,4,18,14,5
9825,Clothing,16.24,4,2025-04-13 14:59:58.897063,2025-04-16 14:59:58.897063,Delivered,Debit Card,Tablet,Social,Returning,4,13,14,4,16,14,3
9826,Books,448.71,3,2025-04-13 14:59:58.897063,2025-04-19 14:59:58.897063,Shipped,Apple Pay,Tablet,Email,Returning,4,13,14,4,19,14,6
9827,Home,9.24,3,2025-04-13 14:59:58.897063,2025-04-19 14:59:58.897063,Shipped,PayPal,Tablet,Social,Returning,4,13,14,4,19,14,6
9828,Clothing,391.25,2,2025-04-13 14:59:58.897063,2025-04-17 14:59:58.897063,Returned,PayPal,Mobile,Social,Returning,4,13,14,4,17,14,4
9829,Home,241.05,1,2025-04-13 14:59:58.897063,2025-04-16 14:59:58.897063,Delivered,Apple Pay,Mobile,Social,VIP,4,13,14,4,16,14,3
9830,Home,61.51,2,2025-04-13 14:59:58.897063,2025-04-16 14:59:58.897063,Pending,Google Pay,Tablet,Paid Search,VIP,4,13,14,4,16,14,3
9831,Toys,361.44,2,2025-04-13 14:59:58.897063,2025-04-17 14:59:58.897063,Pending,Credit Card,Tablet,Paid Search,Returning,4,13,14,4,17,14,4
9832,Beauty,161.07,5,2025-04-13 14:59:58.897063,2025-04-18 14:59:58.897063,Pending,Debit Card,Tablet,Social,Returning,4,13,14,4,18,14,5
9833,Beauty,230.85,1,2025-04-13 14:59:58.897063,2025-04-14 14:59:58.897063,Delivered,Debit Card,Tablet,Organic,VIP,4,13,14,4,14,14,1
9834,Beauty,334.23,3,2025-04-13 14:59:58.897063,2025-04-17 14:59:58.897063,Delivered,Google Pay,Mobile,Email,Returning,4,13,14,4,17,14,4
9835,Beauty,420.33,2,2025-04-13 14:59:58.897063,2025-04-17 14:59:58.897063,Delivered,Debit Card,Desktop,Paid Search,VIP,4,13,14,4,17,14,4
9836,Toys,65.83,1,2025-04-13 14:59:58.897063,2025-04-17 14:59:58.897063,Pending,Credit Card,Mobile,Email,Returning,4,13,14,4,17,14,4
9837,Electronics,259.77,2,2025-04-13 14:59:58.897063,2025-04-14 14:59:58.897063,Shipped,Google Pay,Tablet,Paid Search,Returning,4,13,14,4,14,14,1
9838,Toys,483.78,2,2025-04-13 14:59:58.897063,2025-04-14 14:59:58.897063,Returned,Credit Card,Desktop,Social,VIP,4,13,14,4,14,14,1
9839,Home,125.86,1,2025-04-14 14:59:58.897063,2025-04-15 14:59:58.897063,Delivered,Apple Pay,Mobile,Paid Search,Returning,4,14,14,4,15,14,1
9840,Beauty,69.77,1,2025-04-14 14:59:58.897063,2025-04-16 14:59:58.897063,Delivered,Apple Pay,Tablet,Organic,Returning,4,14,14,4,16,14,2
9841,Books,159.8,1,2025-04-14 14:59:58.897063,2025-04-20 14:59:58.897063,Shipped,Apple Pay,Tablet,Email,VIP,4,14,14,4,20,14,6
9842,Electronics,148.13,3,2025-04-14 14:59:58.897063,2025-04-19 14:59:58.897063,Delivered,PayPal,Mobile,Social,Returning,4,14,14,4,19,14,5
9843,Toys,176.56,3,2025-04-14 14:59:58.897063,2025-04-21 14:59:58.897063,Delivered,Apple Pay,Desktop,Social,VIP,4,14,14,4,21,14,7
9844,Clothing,182.96,3,2025-04-14 14:59:58.897063,2025-04-17 14:59:58.897063,Delivered,Credit Card,Tablet,Organic,Returning,4,14,14,4,17,14,3
9845,Home,131.79,1,2025-04-14 14:59:58.897063,2025-04-18 14:59:58.897063,Delivered,Google Pay,Desktop,Email,Returning,4,14,14,4,18,14,4
9846,Home,423.45,5,2025-04-14 14:59:58.897063,2025-04-21 14:59:58.897063,Pending,Apple Pay,Tablet,Social,VIP,4,14,14,4,21,14,7
9847,Home,287.67,1,2025-04-14 14:59:58.897063,2025-04-20 14:59:58.897063,Delivered,Google Pay,Tablet,Organic,VIP,4,14,14,4,20,14,6
9848,Electronics,301.23,1,2025-04-14 14:59:58.897063,2025-04-20 14:59:58.897063,Delivered,PayPal,Desktop,Social,Returning,4,14,14,4,20,14,6
9849,Books,135.64,1,2025-04-14 14:59:58.897063,2025-04-16 14:59:58.897063,Delivered,Google Pay,Desktop,Social,New,4,14,14,4,16,14,2
9850,Toys,258.16,3,2025-04-14 14:59:58.897063,2025-04-19 14:59:58.897063,Delivered,PayPal,Desktop,Social,Returning,4,14,14,4,19,14,5
9851,Clothing,463.53,2,2025-04-14 14:59:58.897063,2025-04-15 14:59:58.897063,Delivered,Debit Card,Desktop,Email,VIP,4,14,14,4,15,14,1
9852,Books,477.18,2,2025-04-14 14:59:58.897063,2025-04-16 14:59:58.897063,Shipped,Credit Card,Desktop,Organic,VIP,4,14,14,4,16,14,2
9853,Electronics,253.69,3,2025-04-14 14:59:58.897063,2025-04-19 14:59:58.897063,Delivered,Credit Card,Desktop,Email,VIP,4,14,14,4,19,14,5
9854,Beauty,306.23,1,2025-04-14 14:59:58.897063,2025-04-18 14:59:58.897063,Shipped,Credit Card,Tablet,Organic,VIP,4,14,14,4,18,14,4
9855,Toys,252.88,2,2025-04-14 14:59:58.897063,2025-04-17 14:59:58.897063,Delivered,Debit Card,Desktop,Social,Returning,4,14,14,4,17,14,3
9856,Books,75.78,1,2025-04-14 14:59:58.897063,2025-04-15 14:59:58.897063,Returned,Debit Card,Desktop,Social,Returning,4,14,14,4,15,14,1
9857,Clothing,42.38,1,2025-04-14 14:59:58.897063,2025-04-17 14:59:58.897063,Shipped,Apple Pay,Tablet,Paid Search,Returning,4,14,14,4,17,14,3
9858,Electronics,213.54,2,2025-04-14 14:59:58.897063,2025-04-21 14:59:58.897063,Delivered,Apple Pay,Tablet,Paid Search,VIP,4,14,14,4,21,14,7
9859,Toys,139.89,1,2025-04-14 14:59:58.897063,2025-04-16 14:59:58.897063,Delivered,PayPal,Mobile,Paid Search,Returning,4,14,14,4,16,14,2
9860,Books,260.46,1,2025-04-14 14:59:58.897063,2025-04-18 14:59:58.897063,Delivered,PayPal,Mobile,Organic,VIP,4,14,14,4,18,14,4
9861,Home,247.13,1,2025-04-14 14:59:58.897063,2025-04-21 14:59:58.897063,Shipped,PayPal,Desktop,Email,VIP,4,14,14,4,21,14,7
9862,Home,81.38,2,2025-04-14 14:59:58.897063,2025-04-21 14:59:58.897063,Delivered,PayPal,Mobile,Social,Returning,4,14,14,4,21,14,7
9863,Beauty,96.27,2,2025-04-14 14:59:58.897063,2025-04-18 14:59:58.897063,Delivered,Debit Card,Mobile,Email,VIP,4,14,14,4,18,14,4
9864,Electronics,463.17,3,2025-04-14 14:59:58.897063,2025-04-17 14:59:58.897063,Delivered,Google Pay,Desktop,Email,Returning,4,14,14,4,17,14,3
9865,Beauty,21.2,2,2025-04-14 14:59:58.897063,2025-04-19 14:59:58.897063,Delivered,Debit Card,Mobile,Organic,Returning,4,14,14,4,19,14,5
9866,Clothing,402.25,2,2025-04-15 14:59:58.897063,2025-04-18 14:59:58.897063,Pending,Debit Card,Desktop,Social,Returning,4,15,14,4,18,14,3
9867,Books,67.74,1,2025-04-15 14:59:58.897063,2025-04-19 14:59:58.897063,Delivered,Google Pay,Tablet,Paid Search,VIP,4,15,14,4,19,14,4
9868,Books,205.65,1,2025-04-15 14:59:58.897063,2025-04-17 14:59:58.897063,Shipped,Credit Card,Desktop,Organic,VIP,4,15,14,4,17,14,2
9869,Books,427.6,1,2025-04-15 14:59:58.897063,2025-04-22 14:59:58.897063,Shipped,Apple Pay,Desktop,Paid Search,VIP,4,15,14,4,22,14,7
9870,Electronics,494.25,1,2025-04-15 14:59:58.897063,2025-04-22 14:59:58.897063,Delivered,Apple Pay,Tablet,Email,Returning,4,15,14,4,22,14,7
9871,Beauty,179.24,2,2025-04-15 14:59:58.897063,2025-04-19 14:59:58.897063,Shipped,Credit Card,Tablet,Organic,VIP,4,15,14,4,19,14,4
9872,Beauty,273.61,2,2025-04-15 14:59:58.897063,2025-04-21 14:59:58.897063,Delivered,Credit Card,Tablet,Email,VIP,4,15,14,4,21,14,6
9873,Books,434.63,2,2025-04-15 14:59:58.897063,2025-04-18 14:59:58.897063,Delivered,Debit Card,Mobile,Email,VIP,4,15,14,4,18,14,3
9874,Electronics,29.65,1,2025-04-15 14:59:58.897063,2025-04-20 14:59:58.897063,Delivered,Debit Card,Mobile,Social,VIP,4,15,14,4,20,14,5
9875,Electronics,14.29,3,2025-04-15 14:59:58.897063,2025-04-22 14:59:58.897063,Delivered,Debit Card,Tablet,Organic,Returning,4,15,14,4,22,14,7
9876,Home,233.87,3,2025-04-15 14:59:58.897063,2025-04-16 14:59:58.897063,Delivered,Google Pay,Mobile,Email,Returning,4,15,14,4,16,14,1
9877,Electronics,141.45,4,2025-04-15 14:59:58.897063,2025-04-21 14:59:58.897063,Delivered,Apple Pay,Mobile,Organic,VIP,4,15,14,4,21,14,6
9878,Home,23.72,3,2025-04-15 14:59:58.897063,2025-04-22 14:59:58.897063,Delivered,Debit Card,Tablet,Paid Search,VIP,4,15,14,4,22,14,7
9879,Beauty,105.72,1,2025-04-15 14:59:58.897063,2025-04-20 14:59:58.897063,Delivered,Apple Pay,Desktop,Social,Returning,4,15,14,4,20,14,5
9880,Clothing,44.9,7,2025-04-15 14:59:58.897063,2025-04-19 14:59:58.897063,Delivered,Google Pay,Mobile,Email,Returning,4,15,14,4,19,14,4
9881,Toys,342.19,2,2025-04-15 14:59:58.897063,2025-04-21 14:59:58.897063,Delivered,Debit Card,Tablet,Organic,Returning,4,15,14,4,21,14,6
9882,Beauty,290.03,3,2025-04-15 14:59:58.897063,2025-04-21 14:59:58.897063,Delivered,Apple Pay,Tablet,Email,VIP,4,15,14,4,21,14,6
9883,Clothing,445.86,1,2025-04-15 14:59:58.897063,2025-04-18 14:59:58.897063,Delivered,Credit Card,Mobile,Social,Returning,4,15,14,4,18,14,3
9884,Beauty,270.72,1,2025-04-15 14:59:58.897063,2025-04-18 14:59:58.897063,Delivered,Debit Card,Desktop,Email,Returning,4,15,14,4,18,14,3
9885,Toys,199.44,4,2025-04-15 14:59:58.897063,2025-04-16 14:59:58.897063,Shipped,PayPal,Desktop,Paid Search,Returning,4,15,14,4,16,14,1
9886,Toys,163.13,2,2025-04-15 14:59:58.897063,2025-04-20 14:59:58.897063,Delivered,Google Pay,Mobile,Social,New,4,15,14,4,20,14,5
9887,Home,487.36,2,2025-04-15 14:59:58.897063,2025-04-18 14:59:58.897063,Shipped,Apple Pay,Desktop,Social,Returning,4,15,14,4,18,14,3
9888,Clothing,25.95,1,2025-04-15 14:59:58.897063,2025-04-19 14:59:58.897063,Shipped,Debit Card,Tablet,Organic,VIP,4,15,14,4,19,14,4
9889,Books,392.69,1,2025-04-15 14:59:58.897063,2025-04-21 14:59:58.897063,Delivered,PayPal,Desktop,Email,VIP,4,15,14,4,21,14,6
9890,Beauty,27.96,6,2025-04-15 14:59:58.897063,2025-04-20 14:59:58.897063,Delivered,Apple Pay,Desktop,Social,Returning,4,15,14,4,20,14,5
9891,Toys,330.15,3,2025-04-15 14:59:58.897063,2025-04-18 14:59:58.897063,Delivered,Debit Card,Mobile,Email,VIP,4,15,14,4,18,14,3
9892,Home,424.69,1,2025-04-15 14:59:58.897063,2025-04-19 14:59:58.897063,Shipped,Apple Pay,Mobile,Email,VIP,4,15,14,4,19,14,4
9893,Clothing,321.87,5,2025-04-16 14:59:58.897063,2025-04-19 14:59:58.897063,Delivered,Credit Card,Mobile,Paid Search,VIP,4,16,14,4,19,14,3
9894,Electronics,39.42,3,2025-04-16 14:59:58.897063,2025-04-19 14:59:58.897063,Delivered,Credit Card,Tablet,Social,VIP,4,16,14,4,19,14,3
9895,Home,428.88,3,2025-04-16 14:59:58.897063,2025-04-21 14:59:58.897063,Delivered,Apple Pay,Desktop,Social,Returning,4,16,14,4,21,14,5
9896,Home,19.0,6,2025-04-16 14:59:58.897063,2025-04-23 14:59:58.897063,Delivered,Debit Card,Tablet,Paid Search,VIP,4,16,14,4,23,14,7
9897,Toys,475.29,1,2025-04-16 14:59:58.897063,2025-04-23 14:59:58.897063,Delivered,Apple Pay,Desktop,Organic,VIP,4,16,14,4,23,14,7
9898,Beauty,150.39,2,2025-04-16 14:59:58.897063,2025-04-20 14:59:58.897063,Delivered,PayPal,Tablet,Social,VIP,4,16,14,4,20,14,4
9899,Toys,18.47,3,2025-04-16 14:59:58.897063,2025-04-17 14:59:58.897063,Delivered,Google Pay,Desktop,Organic,VIP,4,16,14,4,17,14,1
9900,Electronics,203.03,2,2025-04-16 14:59:58.897063,2025-04-18 14:59:58.897063,Delivered,PayPal,Desktop,Paid Search,VIP,4,16,14,4,18,14,2
9901,Electronics,499.04,2,2025-04-16 14:59:58.897063,2025-04-17 14:59:58.897063,Delivered,Apple Pay,Mobile,Social,New,4,16,14,4,17,14,1
